CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Combined_Score,RFM_Score_Label,Customer_Segment,Cluster,churn_prediction,churn_probability
12867,33,6,3596.06,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0028
12868,9,3,624.1,5,3,4,12,5-3-4,Loyal Mid-Tier,0,0,0.0069
12869,317,1,230.57,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9667
12870,11,3,1210.14,5,3,4,12,5-3-4,Loyal Mid-Tier,0,0,0.0048
12872,1,11,2392.47,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.002
12873,33,2,373.9,4,2,3,9,4-2-3,Promising Newcomers,1,0,0.0065
12874,21,2,573.5,4,2,3,9,4-2-3,Promising Newcomers,1,0,0.0216
12876,30,2,1039.46,4,2,4,10,4-2-4,Promising Newcomers,0,0,0.0045
12877,37,8,1223.19,3,5,4,12,3-5-4,Loyal Mid-Tier,0,0,0.0023
12880,17,2,502.43,4,2,3,9,4-2-3,Promising Newcomers,1,0,0.0163
12887,19,1,194.7,4,1,2,7,4-1-2,Promising Newcomers,1,0,0.0087
12889,17,4,276.06,4,4,2,10,4-4-2,Occasional Browsers,0,0,0.1429
12890,23,1,281.75,4,1,2,7,4-1-2,Promising Newcomers,1,0,0.009
12892,32,1,237.53,4,1,2,7,4-1-2,Promising Newcomers,1,0,0.0104
12894,211,1,103.95,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9713
12897,17,2,90.15,4,2,1,7,4-2-1,Promising Newcomers,1,0,0.0155
12898,295,1,109.57,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9686
12899,49,1,209.85,3,1,2,6,3-1-2,Occasional Browsers,1,0,0.0483
12900,58,1,208.68,3,1,2,6,3-1-2,Occasional Browsers,1,0,0.0423
12903,64,1,739.05,3,1,4,8,3-1-4,Big Spender Infrequent,1,0,0.166
12905,212,2,738.14,1,2,4,7,1-2-4,Dormant Spenders,1,1,0.9673
12907,31,2,337.71,4,2,3,9,4-2-3,Promising Newcomers,1,0,0.0309
12909,60,3,783.26,3,3,4,10,3-3-4,Loyal Mid-Tier,1,0,0.0346
12910,15,5,337.6,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0056
12911,187,1,1131.69,1,1,4,6,1-1-4,Dormant Spenders,1,1,0.9289
12913,4,6,424.44,5,5,3,13,5-5-3,Loyal Mid-Tier,0,0,0.0021
12914,36,1,81.06,4,1,1,6,4-1-1,Promising Newcomers,1,0,0.015
12915,8,3,536.65,5,3,3,11,5-3-3,Loyal Mid-Tier,0,0,0.0046
12916,78,3,763.55,2,3,4,9,2-3-4,Fading Customers,1,1,0.5486
12917,36,4,405.6,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0023
12920,207,2,258.66,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9652
12921,2,38,11415.75,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0021
12923,26,2,181.05,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0143
12924,29,8,427.02,4,5,3,12,4-5-3,Loyal Mid-Tier,0,0,0.0026
12925,228,1,25.2,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9415
12926,47,4,1439.72,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.0029
12927,30,1,180.36,4,1,2,7,4-1-2,Promising Newcomers,1,0,0.0102
12928,14,7,1465.61,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0082
12931,185,2,42.68,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9623
12932,175,8,1192.78,2,5,4,11,2-5-4,Dormant Spenders,0,1,0.949
12933,16,5,818.4,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0017
12935,11,8,1760.71,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0049
12937,99,5,1087.02,2,4,4,10,2-4-4,Dormant Spenders,0,1,0.6307
12941,360,1,257.97,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9344
12942,1,1,174.85,5,1,2,8,5-1-2,Promising Newcomers,1,0,0.0095
12943,194,2,224.5,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9796
12945,292,1,420.16,1,1,3,5,1-1-3,Occasional Browsers,1,1,0.8299
12946,72,1,293.8,2,1,2,5,2-1-2,Disengaged Low-Value,1,1,0.9245
12947,9,1,264.24,5,1,2,8,5-1-2,Promising Newcomers,1,0,0.0096
12948,366,2,117.0,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9713
12949,18,14,7748.65,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0021
12951,22,9,1987.95,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0018
12953,158,1,383.76,2,1,3,6,2-1-3,Occasional Browsers,1,1,0.8227
12954,274,1,136.95,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9484
12956,320,3,399.9,1,3,3,7,1-3-3,Occasional Browsers,1,1,0.918
12957,177,5,3754.55,2,4,5,11,2-4-5,Dormant Spenders,0,1,0.9148
12958,36,2,299.24,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0175
12959,120,1,63.6,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.9618
12960,49,4,1000.27,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0042
12961,15,1,198.07,5,1,2,8,5-1-2,Promising Newcomers,1,0,0.0094
12963,1,5,1499.47,5,4,5,14,5-4-5,High-Value Regulars,0,0,0.0103
12964,73,1,92.49,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.9349
12967,7,2,649.02,5,2,4,11,5-2-4,Promising Newcomers,0,0,0.0073
12969,238,1,46.2,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9718
12970,16,6,826.73,4,5,4,13,4-5-4,High-Value Regulars,0,0,0.002
12971,2,27,1562.61,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0028
12972,49,4,761.82,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0044
12973,49,1,70.05,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.0634
12974,201,1,238.65,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.969
12975,72,6,1496.07,2,5,5,12,2-5-5,Dormant Spenders,0,0,0.0716
12976,14,7,1796.54,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0021
12977,137,2,192.54,2,2,2,6,2-2-2,Fading Customers,1,1,0.7407
12978,21,5,1813.22,4,4,5,13,4-4-5,High-Value Regulars,0,0,0.0017
12979,365,1,320.91,1,1,3,5,1-1-3,Occasional Browsers,1,1,0.8656
12982,30,6,1919.49,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0051
12983,234,1,314.88,1,1,3,5,1-1-3,Occasional Browsers,1,1,0.7828
12986,64,9,1399.17,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.007
12987,56,3,530.46,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0262
12989,246,1,30.0,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9609
12990,86,3,97.5,2,3,1,6,2-3-1,Fading Customers,1,0,0.2718
12991,25,1,133.96,4,1,1,6,4-1-1,Promising Newcomers,1,0,0.0105
12992,361,1,93.35,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9737
12993,81,4,768.75,2,4,4,10,2-4-4,Dormant Spenders,0,0,0.1891
12996,11,1,198.15,5,1,2,8,5-1-2,Promising Newcomers,1,0,0.0102
12997,30,4,780.88,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0043
12998,128,3,667.52,2,3,4,9,2-3-4,Fading Customers,1,1,0.795
13000,361,1,465.8,1,1,3,5,1-1-3,Occasional Browsers,1,1,0.8503
13001,40,20,8798.33,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0021
13002,52,2,276.18,3,2,2,7,3-2-2,Fading Customers,1,0,0.4506
13004,22,18,5291.54,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0021
13005,67,2,322.03,3,2,3,8,3-2-3,Fading Customers,1,0,0.3116
13007,215,1,116.1,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.938
13008,33,2,331.66,4,2,3,9,4-2-3,Promising Newcomers,1,0,0.0054
13010,10,2,96.06,5,2,1,8,5-2-1,Promising Newcomers,1,0,0.0071
13011,8,1,50.55,5,1,1,7,5-1-1,Promising Newcomers,1,0,0.0282
13012,65,3,961.88,3,3,4,10,3-3-4,Loyal Mid-Tier,0,0,0.006
13013,7,16,5087.48,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0018
13014,68,1,1591.04,3,1,5,9,3-1-5,Big Spender Infrequent,1,0,0.1457
13015,74,6,2104.07,2,5,5,12,2-5-5,Dormant Spenders,0,1,0.7201
13018,49,7,1892.06,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0059
13019,15,6,1090.45,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0023
13020,198,2,584.96,1,2,4,7,1-2-4,Dormant Spenders,1,1,0.9741
13021,10,8,1735.64,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0022
13022,65,1,50.3,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.068
13023,164,1,352.81,2,1,3,6,2-1-3,Occasional Browsers,1,1,0.7614
13024,106,2,451.02,2,2,3,7,2-2-3,Fading Customers,1,1,0.8107
13025,367,1,203.15,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9414
13026,227,3,533.44,1,3,3,7,1-3-3,Occasional Browsers,1,1,0.8802
13029,10,2,81.0,5,2,1,8,5-2-1,Promising Newcomers,1,0,0.0313
13030,4,1,295.11,5,1,2,8,5-1-2,Promising Newcomers,1,0,0.0087
13031,43,5,2811.76,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.0093
13032,28,7,1121.27,4,5,4,13,4-5-4,High-Value Regulars,0,0,0.0088
13033,65,1,30.0,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.093
13034,5,2,247.01,5,2,2,9,5-2-2,Promising Newcomers,0,0,0.0048
13035,67,1,204.0,3,1,2,6,3-1-2,Occasional Browsers,1,0,0.0529
13036,320,1,15.0,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9739
13037,35,9,2463.34,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0018
13039,220,4,634.03,1,4,4,9,1-4-4,Dormant Spenders,1,1,0.9735
13041,86,4,531.53,2,4,3,9,2-4-3,Occasional Browsers,1,1,0.8819
13042,234,3,1350.59,1,3,5,9,1-3-5,Dormant Spenders,1,1,0.9755
13044,128,10,2634.61,2,5,5,12,2-5-5,Dormant Spenders,0,1,0.8782
13045,37,2,405.89,3,2,3,8,3-2-3,Fading Customers,1,1,0.6381
13046,92,1,271.14,2,1,2,5,2-1-2,Disengaged Low-Value,1,1,0.9669
13047,9,16,2661.07,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0022
13048,72,5,1840.64,2,4,5,11,2-4-5,Dormant Spenders,0,0,0.3508
13049,37,1,99.36,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.0622
13050,2,18,5302.72,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0021
13051,214,1,46.8,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9726
13052,56,6,2137.69,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0077
13053,257,1,93.65,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9646
13055,65,1,995.23,3,1,4,8,3-1-4,Big Spender Infrequent,1,0,0.2059
13056,187,1,148.83,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9641
13057,166,3,300.8,2,3,2,7,2-3-2,Fading Customers,1,1,0.8421
13059,49,9,1571.42,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0077
13063,116,1,188.4,2,1,2,5,2-1-2,Disengaged Low-Value,1,1,0.9561
13064,186,2,347.6,1,2,3,6,1-2-3,Occasional Browsers,1,1,0.9116
13065,9,5,900.55,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0071
13067,45,2,101.5,3,2,1,6,3-2-1,Fading Customers,1,1,0.5623
13069,5,15,2786.66,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0091
13070,95,3,425.4,2,3,3,8,2-3-3,Fading Customers,1,1,0.5066
13071,248,1,78.22,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9645
13073,47,2,331.43,3,2,3,8,3-2-3,Fading Customers,1,0,0.4473
13074,147,3,316.2,2,3,3,8,2-3-3,Fading Customers,1,1,0.7959
13076,93,1,135.4,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.9542
13077,2,8,1866.76,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0023
13078,2,31,4091.27,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0026
13079,53,1,199.08,3,1,2,6,3-1-2,Occasional Browsers,1,0,0.0432
13080,37,3,202.75,3,3,2,8,3-3-2,Fading Customers,1,1,0.5578
13081,7,16,17197.21,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0033
13082,60,7,444.96,3,5,3,11,3-5-3,Loyal Mid-Tier,0,0,0.0023
13083,61,1,10.08,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.0966
13085,315,6,884.2,1,5,4,10,1-5-4,Dormant Spenders,1,1,0.9721
13086,18,1,397.03,4,1,3,8,4-1-3,Promising Newcomers,1,0,0.0265
13087,362,1,142.44,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9563
13088,53,1,134.26,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.0626
13089,4,78,19809.62,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0024
13090,8,7,774.21,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0061
13091,365,1,196.7,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.936
13092,50,7,1000.5,3,5,4,12,3-5-4,Loyal Mid-Tier,0,0,0.0084
13093,9,36,7475.07,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0024
13094,25,1,35.4,4,1,1,6,4-1-1,Promising Newcomers,1,0,0.0137
13097,24,17,4589.57,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0022
13101,134,3,396.75,2,3,3,8,2-3-3,Fading Customers,1,1,0.7071
13102,1,14,2654.94,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0068
13103,73,2,425.14,2,2,3,7,2-2-3,Fading Customers,1,1,0.5065
13104,169,2,45.9,2,2,1,5,2-2-1,Fading Customers,1,1,0.8114
13106,49,1,172.4,3,1,2,6,3-1-2,Occasional Browsers,1,0,0.0456
13107,49,5,1362.01,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.0055
13108,8,2,398.3,5,2,3,10,5-2-3,Promising Newcomers,0,0,0.0071
13109,187,1,311.91,1,1,3,5,1-1-3,Occasional Browsers,1,1,0.715
13110,73,5,943.7,2,4,4,10,2-4-4,Dormant Spenders,0,0,0.1567
13111,354,1,141.4,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9453
13112,177,1,20.6,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.934
13113,2,13,1396.49,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0102
13114,366,1,163.93,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9404
13115,15,6,2659.93,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0062
13117,1,12,1327.04,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0065
13118,12,4,333.33,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.007
13119,304,1,134.9,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9643
13123,108,2,457.0,2,2,3,7,2-2-3,Fading Customers,1,1,0.7277
13124,21,1,584.36,4,1,4,9,4-1-4,Promising Newcomers,1,0,0.0163
13125,159,1,96.18,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.9578
13126,2,7,1733.94,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0019
13129,88,2,138.45,2,2,1,5,2-2-1,Fading Customers,1,1,0.5313
13131,54,4,1344.57,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.005
13133,95,1,65.15,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.9744
13134,38,2,341.45,3,2,3,8,3-2-3,Fading Customers,1,0,0.3791
13135,127,1,231.0,2,1,2,5,2-1-2,Disengaged Low-Value,1,1,0.9651
13136,11,8,3193.65,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.002
13137,22,8,3386.8,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0074
13138,8,2,460.3,5,2,3,10,5-2-3,Promising Newcomers,0,0,0.0083
13139,73,1,1445.16,2,1,5,8,2-1-5,Dormant Spenders,1,1,0.682
13140,2,3,558.91,5,3,3,11,5-3-3,Loyal Mid-Tier,0,0,0.007
13141,21,12,3734.98,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0024
13143,220,1,371.1,1,1,3,5,1-1-3,Occasional Browsers,1,1,0.7961
13144,67,1,24.4,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.1194
13148,25,14,3787.34,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0023
13150,120,3,49.55,2,3,1,6,2-3-1,Fading Customers,1,1,0.7506
13151,261,2,783.25,1,2,4,7,1-2-4,Dormant Spenders,1,1,0.953
13152,53,7,1776.48,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0041
13154,35,3,1231.69,4,3,4,11,4-3-4,Loyal Mid-Tier,0,0,0.0018
13155,4,3,699.52,5,3,4,12,5-3-4,Loyal Mid-Tier,0,0,0.0075
13156,21,3,1375.9,4,3,5,12,4-3-5,Loyal Mid-Tier,0,0,0.002
13157,45,5,2442.46,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.0079
13158,24,1,307.12,4,1,2,7,4-1-2,Promising Newcomers,1,0,0.0114
13161,136,1,191.68,2,1,2,5,2-1-2,Disengaged Low-Value,1,1,0.9633
13162,16,11,1292.85,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0026
13163,246,1,17.65,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.953
13164,205,2,87.4,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9866
13165,49,1,51.36,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.0795
13166,50,1,257.21,3,1,2,6,3-1-2,Occasional Browsers,1,0,0.0291
13167,26,1,263.8,4,1,2,7,4-1-2,Promising Newcomers,1,0,0.01
13168,178,1,399.84,1,1,3,5,1-1-3,Occasional Browsers,1,1,0.8911
13169,198,1,67.7,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9714
13173,3,10,1595.33,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.002
13174,5,9,5275.22,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0041
13175,218,2,618.15,1,2,4,7,1-2-4,Dormant Spenders,1,1,0.9484
13177,66,1,229.75,3,1,2,6,3-1-2,Occasional Browsers,1,0,0.0614
13178,33,10,6983.24,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0032
13179,254,1,572.31,1,1,3,5,1-1-3,Occasional Browsers,1,1,0.8042
13180,243,1,70.2,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9509
13181,17,1,309.29,4,1,2,7,4-1-2,Promising Newcomers,1,0,0.0133
13183,80,5,418.54,2,4,3,9,2-4-3,Occasional Browsers,1,1,0.7154
13187,260,3,105.34,1,3,1,5,1-3-1,Occasional Browsers,1,1,0.8446
13190,180,3,168.0,1,3,2,6,1-3-2,Occasional Browsers,1,1,0.6678
13191,294,1,156.19,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9566
13192,171,4,1430.79,2,4,5,11,2-4-5,Dormant Spenders,0,1,0.8792
13195,50,1,126.78,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.0337
13196,79,3,912.51,2,3,4,9,2-3-4,Fading Customers,1,1,0.5872
13197,245,1,293.11,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9441
13198,23,2,1296.94,4,2,5,11,4-2-5,Promising Newcomers,0,0,0.0109
13199,10,16,630.96,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0033
13201,138,4,850.09,2,4,4,10,2-4-4,Dormant Spenders,1,1,0.9698
13202,30,7,909.55,4,5,4,13,4-5-4,High-Value Regulars,0,0,0.002
13203,22,6,1512.33,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0019
13204,367,1,711.56,1,1,4,6,1-1-4,Dormant Spenders,1,1,0.9219
13206,36,13,5582.74,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.002
13207,248,1,71.4,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9766
13208,85,3,557.75,2,3,3,8,2-3-3,Fading Customers,1,0,0.037
13209,254,3,304.2,1,3,2,6,1-3-2,Occasional Browsers,1,1,0.7498
13211,33,6,725.89,4,5,4,13,4-5-4,High-Value Regulars,0,0,0.0019
13213,19,6,1480.05,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0083
13214,53,7,2984.02,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0075
13219,254,1,76.23,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9723
13220,211,1,435.35,1,1,3,5,1-1-3,Occasional Browsers,1,1,0.8191
13223,301,1,15.0,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9736
13225,242,4,266.4,1,4,2,7,1-4-2,Occasional Browsers,1,1,0.8002
13226,29,1,204.25,4,1,2,7,4-1-2,Promising Newcomers,1,0,0.0097
13230,1,17,2522.9,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0058
13233,56,2,399.85,3,2,3,8,3-2-3,Fading Customers,1,0,0.0933
13234,308,2,290.35,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9761
13237,23,1,346.1,4,1,3,8,4-1-3,Promising Newcomers,1,0,0.0288
13238,66,2,273.0,3,2,2,7,3-2-2,Fading Customers,1,0,0.4855
13239,73,4,958.6,2,4,4,10,2-4-4,Dormant Spenders,0,1,0.9048
13240,1,5,922.84,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0018
13241,47,1,104.03,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.0746
13242,87,4,429.0,2,4,3,9,2-4-3,Occasional Browsers,1,1,0.6316
13243,85,4,470.86,2,4,3,9,2-4-3,Occasional Browsers,1,1,0.5908
13245,68,1,507.02,3,1,3,7,3-1-3,Occasional Browsers,1,1,0.6327
13246,29,5,1078.03,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0089
13249,320,1,30.0,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9647
13250,138,1,133.09,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.9552
13251,38,1,252.68,3,1,2,6,3-1-2,Occasional Browsers,1,0,0.0467
13252,30,2,235.75,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0142
13253,339,1,166.25,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9472
13254,12,1,51.41,5,1,1,7,5-1-1,Promising Newcomers,1,0,0.0161
13255,9,2,151.8,5,2,1,8,5-2-1,Promising Newcomers,1,0,0.0158
13257,72,1,81.95,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.9503
13258,36,1,54.6,4,1,1,6,4-1-1,Promising Newcomers,1,0,0.0172
13259,33,8,813.41,4,5,4,13,4-5-4,High-Value Regulars,0,0,0.0024
13262,25,2,289.51,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0139
13263,29,4,925.02,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0073
13264,78,1,657.06,2,1,4,7,2-1-4,Dormant Spenders,1,1,0.7988
13266,58,6,1650.64,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0017
13267,2,16,3085.3,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0022
13269,5,13,2060.99,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.002
13274,45,1,273.85,3,1,2,6,3-1-2,Occasional Browsers,1,0,0.0504
13275,19,2,181.41,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0212
13276,33,3,1070.48,4,3,4,11,4-3-4,Loyal Mid-Tier,0,0,0.0067
13277,16,3,184.8,4,3,2,9,4-3-2,Occasional Browsers,1,1,0.7174
13278,35,3,707.36,4,3,4,11,4-3-4,Loyal Mid-Tier,0,0,0.0036
13280,15,4,1016.89,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0059
13281,75,1,344.55,2,1,3,6,2-1-3,Occasional Browsers,1,1,0.8359
13282,42,1,181.05,3,1,2,6,3-1-2,Occasional Browsers,1,0,0.0469
13283,203,2,187.0,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9772
13285,236,2,561.73,1,2,3,6,1-2-3,Occasional Browsers,1,1,0.8894
13286,236,1,365.81,1,1,3,5,1-1-3,Occasional Browsers,1,1,0.9063
13287,239,3,653.29,1,3,4,8,1-3-4,Dormant Spenders,1,1,0.982
13289,359,1,220.35,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.956
13291,50,10,2193.85,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0076
13292,51,3,326.27,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0894
13293,28,6,1003.19,4,5,4,13,4-5-4,High-Value Regulars,0,0,0.0033
13294,282,1,714.09,1,1,4,6,1-1-4,Dormant Spenders,1,1,0.8576
13295,12,3,843.37,5,3,4,12,5-3-4,Loyal Mid-Tier,0,0,0.0038
13296,59,5,592.86,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0087
13297,58,2,655.53,3,2,4,9,3-2-4,Fading Customers,1,1,0.6483
13299,59,2,725.7,3,2,4,9,3-2-4,Fading Customers,1,1,0.7049
13300,24,2,459.52,4,2,3,9,4-2-3,Promising Newcomers,1,0,0.0193
13303,36,1,51.77,4,1,1,6,4-1-1,Promising Newcomers,1,0,0.0189
13304,91,3,767.07,2,3,4,9,2-3-4,Fading Customers,1,1,0.6499
13305,8,7,1205.03,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0067
13306,66,1,53.65,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.0784
13307,228,1,202.24,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9535
13308,232,1,263.36,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9649
13309,28,1,249.58,4,1,2,7,4-1-2,Promising Newcomers,1,0,0.0116
13310,16,2,284.37,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0154
13312,87,1,43.75,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.8958
13313,115,7,1708.22,2,5,5,12,2-5-5,Dormant Spenders,0,1,0.6701
13315,325,1,299.82,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9331
13316,28,3,202.98,4,3,2,9,4-3-2,Occasional Browsers,1,1,0.6256
13317,21,13,2724.35,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0019
13319,1,32,6553.57,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0022
13320,70,2,679.4,3,2,4,9,3-2-4,Fading Customers,1,1,0.5408
13324,64,3,80.95,3,3,1,7,3-3-1,Fading Customers,1,1,0.7493
13326,68,1,215.7,3,1,2,6,3-1-2,Occasional Browsers,1,0,0.0373
13327,1,13,3248.8,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0022
13329,2,7,1253.1,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0018
13330,91,3,890.08,2,3,4,9,2-3-4,Fading Customers,1,1,0.6658
